24,-1,1090.0,803.0,144.0,113.0,0.73244274,-1,-1,-1
24,-1,681.0,869.0,153.0,91.0,0.67080504,-1,-1,-1
25,-1,1085.0,800.0,144.0,118.0,0.7361822,-1,-1,-1
25,-1,667.0,873.0,166.0,82.0,0.68617266,-1,-1,-1
26,-1,664.0,878.0,167.0,76.0,0.7774342,-1,-1,-1
26,-1,1083.0,802.0,140.0,115.0,0.656781,-1,-1,-1
27,-1,657.0,881.0,173.0,70.0,0.7849688,-1,-1,-1
27,-1,1082.0,794.0,137.0,123.0,0.5643659,-1,-1,-1
28,-1,660.0,879.0,167.0,74.0,0.7896368,-1,-1,-1
28,-1,1083.0,795.0,136.0,123.0,0.52367,-1,-1,-1
28,-1,802.0,737.0,64.0,96.0,0.5055667,-1,-1,-1
29,-1,665.0,878.0,168.0,71.0,0.72080934,-1,-1,-1
29,-1,52.0,717.0,90.0,49.0,0.5628991,-1,-1,-1
29,-1,811.0,733.0,60.0,95.0,0.5327391,-1,-1,-1
30,-1,673.0,873.0,178.0,80.0,0.75902134,-1,-1,-1
30,-1,824.0,733.0,58.0,91.0,0.5441513,-1,-1,-1
30,-1,91.0,715.0,86.0,51.0,0.5347696,-1,-1,-1
30,-1,1098.0,789.0,123.0,120.0,0.5007068,-1,-1,-1
31,-1,694.0,875.0,160.0,80.0,0.7773619,-1,-1,-1
31,-1,1104.0,792.0,111.0,101.0,0.5145646,-1,-1,-1
32,-1,692.0,875.0,165.0,76.0,0.75320685,-1,-1,-1
32,-1,1106.0,786.0,110.0,104.0,0.59846264,-1,-1,-1
33,-1,702.0,877.0,161.0,79.0,0.8358735,-1,-1,-1
33,-1,1095.0,780.0,132.0,114.0,0.73785573,-1,-1,-1
34,-1,711.0,882.0,153.0,78.0,0.8356634,-1,-1,-1
34,-1,1108.0,783.0,109.0,106.0,0.51966643,-1,-1,-1
35,-1,719.0,887.0,154.0,71.0,0.81778866,-1,-1,-1
35,-1,870.0,729.0,55.0,87.0,0.5456762,-1,-1,-1
36,-1,729.0,890.0,144.0,74.0,0.82083327,-1,-1,-1
36,-1,875.0,727.0,57.0,88.0,0.5759704,-1,-1,-1
36,-1,1109.0,780.0,112.0,101.0,0.55454576,-1,-1,-1
37,-1,736.0,890.0,146.0,80.0,0.8519048,-1,-1,-1
37,-1,1109.0,778.0,113.0,105.0,0.6163548,-1,-1,-1
37,-1,880.0,732.0,57.0,83.0,0.5135858,-1,-1,-1
38,-1,747.0,897.0,144.0,80.0,0.7677248,-1,-1,-1
38,-1,888.0,731.0,58.0,88.0,0.63502234,-1,-1,-1
38,-1,1116.0,780.0,106.0,102.0,0.6100022,-1,-1,-1
39,-1,749.0,898.0,153.0,82.0,0.7475545,-1,-1,-1
39,-1,1121.0,780.0,102.0,99.0,0.5526615,-1,-1,-1
39,-1,371.0,753.0,65.0,52.0,0.51388574,-1,-1,-1
40,-1,750.0,903.0,151.0,82.0,0.6991429,-1,-1,-1
40,-1,396.0,758.0,69.0,49.0,0.5243765,-1,-1,-1
41,-1,754.0,912.0,147.0,79.0,0.6497002,-1,-1,-1
41,-1,1492.0,792.0,99.0,52.0,0.6494341,-1,-1,-1
41,-1,1123.0,776.0,98.0,102.0,0.5810946,-1,-1,-1
42,-1,761.0,917.0,136.0,82.0,0.74985826,-1,-1,-1
42,-1,1496.0,799.0,106.0,48.0,0.6615349,-1,-1,-1
42,-1,430.0,770.0,62.0,50.0,0.529185,-1,-1,-1
43,-1,757.0,918.0,138.0,81.0,0.7638092,-1,-1,-1
43,-1,1498.0,793.0,113.0,56.0,0.5976909,-1,-1,-1
43,-1,444.0,772.0,67.0,50.0,0.53266007,-1,-1,-1
43,-1,1124.0,763.0,85.0,111.0,0.5129468,-1,-1,-1
44,-1,763.0,923.0,133.0,83.0,0.7857902,-1,-1,-1
44,-1,1498.0,797.0,117.0,54.0,0.5466232,-1,-1,-1
44,-1,469.0,772.0,59.0,55.0,0.51845044,-1,-1,-1
44,-1,1116.0,752.0,82.0,110.0,0.50654864,-1,-1,-1
45,-1,763.0,930.0,134.0,74.0,0.74061143,-1,-1,-1
45,-1,1121.0,752.0,74.0,106.0,0.5374632,-1,-1,-1
45,-1,1514.0,802.0,99.0,50.0,0.50993,-1,-1,-1
46,-1,757.0,932.0,152.0,81.0,0.8408708,-1,-1,-1
46,-1,1122.0,744.0,65.0,114.0,0.7196241,-1,-1,-1
46,-1,1521.0,806.0,101.0,49.0,0.59111005,-1,-1,-1
46,-1,490.0,783.0,60.0,56.0,0.5188795,-1,-1,-1
47,-1,759.0,936.0,150.0,76.0,0.79950714,-1,-1,-1
47,-1,1527.0,806.0,108.0,49.0,0.61004496,-1,-1,-1
47,-1,1124.0,743.0,65.0,103.0,0.55277056,-1,-1,-1
48,-1,758.0,938.0,155.0,79.0,0.8453059,-1,-1,-1
48,-1,1519.0,807.0,123.0,50.0,0.63846004,-1,-1,-1
48,-1,1127.0,737.0,64.0,103.0,0.5247987,-1,-1,-1
49,-1,769.0,941.0,141.0,80.0,0.8154293,-1,-1,-1
49,-1,1538.0,810.0,107.0,49.0,0.5748668,-1,-1,-1
50,-1,771.0,944.0,139.0,85.0,0.8597798,-1,-1,-1
50,-1,1537.0,814.0,122.0,51.0,0.5946834,-1,-1,-1
51,-1,766.0,948.0,138.0,87.0,0.8378202,-1,-1,-1
51,-1,1548.0,815.0,114.0,52.0,0.6649474,-1,-1,-1
52,-1,761.0,955.0,149.0,81.0,0.7979598,-1,-1,-1
52,-1,1545.0,820.0,113.0,55.0,0.70716727,-1,-1,-1
53,-1,751.0,960.0,157.0,82.0,0.75446445,-1,-1,-1
53,-1,1549.0,821.0,109.0,58.0,0.628079,-1,-1,-1
53,-1,1122.0,727.0,72.0,91.0,0.53639364,-1,-1,-1
54,-1,755.0,969.0,144.0,82.0,0.7376328,-1,-1,-1
54,-1,1123.0,726.0,74.0,95.0,0.590233,-1,-1,-1
54,-1,1569.0,827.0,93.0,50.0,0.5621959,-1,-1,-1
55,-1,759.0,974.0,146.0,101.0,0.82385844,-1,-1,-1
56,-1,764.0,985.0,147.0,88.0,0.7758513,-1,-1,-1
56,-1,1587.0,837.0,88.0,60.0,0.51891977,-1,-1,-1
57,-1,763.0,991.0,150.0,85.0,0.78547746,-1,-1,-1
57,-1,1140.0,712.0,72.0,100.0,0.606237,-1,-1,-1
57,-1,1593.0,848.0,87.0,52.0,0.5713684,-1,-1,-1
58,-1,761.0,994.0,150.0,85.0,0.76585776,-1,-1,-1
58,-1,1144.0,703.0,65.0,108.0,0.5684675,-1,-1,-1
59,-1,766.0,997.0,138.0,81.0,0.71338195,-1,-1,-1
59,-1,1153.0,705.0,57.0,104.0,0.63316685,-1,-1,-1
60,-1,762.0,1005.0,130.0,75.0,0.7202626,-1,-1,-1
60,-1,1156.0,705.0,51.0,95.0,0.6474239,-1,-1,-1
60,-1,709.0,848.0,56.0,66.0,0.5039485,-1,-1,-1
61,-1,760.0,1012.0,134.0,72.0,0.6859126,-1,-1,-1
61,-1,1158.0,703.0,50.0,95.0,0.6074659,-1,-1,-1
62,-1,757.0,1022.0,131.0,72.0,0.662342,-1,-1,-1
63,-1,756.0,1028.0,118.0,79.0,0.64139867,-1,-1,-1
63,-1,1634.0,870.0,84.0,60.0,0.59439504,-1,-1,-1
64,-1,1637.0,870.0,84.0,63.0,0.65556216,-1,-1,-1
64,-1,743.0,1034.0,140.0,87.0,0.57390535,-1,-1,-1
65,-1,732.0,1039.0,152.0,94.0,0.7274938,-1,-1,-1
65,-1,1643.0,870.0,80.0,60.0,0.58477813,-1,-1,-1
66,-1,738.0,1048.0,140.0,90.0,0.755877,-1,-1,-1
66,-1,1174.0,698.0,44.0,80.0,0.58655304,-1,-1,-1
66,-1,1647.0,870.0,86.0,59.0,0.57422805,-1,-1,-1
67,-1,737.0,1053.0,140.0,87.0,0.7361321,-1,-1,-1
67,-1,1649.0,869.0,94.0,61.0,0.7138168,-1,-1,-1
67,-1,1184.0,690.0,47.0,89.0,0.6425306,-1,-1,-1
68,-1,735.0,1055.0,139.0,90.0,0.7105696,-1,-1,-1
68,-1,1188.0,692.0,45.0,84.0,0.56176555,-1,-1,-1
69,-1,736.0,1060.0,147.0,92.0,0.65462786,-1,-1,-1
69,-1,1198.0,685.0,46.0,88.0,0.6274496,-1,-1,-1
69,-1,1666.0,871.0,98.0,58.0,0.5408456,-1,-1,-1
70,-1,1676.0,869.0,91.0,68.0,0.7051804,-1,-1,-1
70,-1,740.0,1082.0,137.0,104.0,0.6971808,-1,-1,-1
70,-1,1200.0,689.0,49.0,84.0,0.688683,-1,-1,-1
71,-1,1204.0,707.0,46.0,90.0,0.7424737,-1,-1,-1
71,-1,735.0,1124.0,140.0,89.0,0.6022623,-1,-1,-1
71,-1,1221.0,708.0,42.0,90.0,0.5020187,-1,-1,-1
